date from;date to;Euro per Mwh;Euro per Kwh;Euro per kWh incl. Taxes
16.05.2023 19:00;16.05.2023 20:00;105;0.105;0.12495
16.05.2023 20:00;16.05.2023 21:00;110.09;0.11009;0.1310071
16.05.2023 21:00;16.05.2023 22:00;106.52;0.10652;0.1267588
16.05.2023 22:00;16.05.2023 23:00;104.99;0.10499;0.1249381
16.05.2023 23:00;17.05.2023 00:00;97.23;0.09723;0.1157037
17.05.2023 00:00;17.05.2023 01:00;77.65;0.07765;0.0924035
17.05.2023 01:00;17.05.2023 02:00;70.39;0.07039;0.0837641
17.05.2023 02:00;17.05.2023 03:00;70.65;0.07065;0.0840735
17.05.2023 03:00;17.05.2023 04:00;70;0.07;0.0833
17.05.2023 04:00;17.05.2023 05:00;72.52;0.07252;0.0862988
17.05.2023 05:00;17.05.2023 06:00;79.83;0.07983;0.0949977
17.05.2023 06:00;17.05.2023 07:00;105.16;0.10516;0.1251404
17.05.2023 07:00;17.05.2023 08:00;113.18;0.11318;0.1346842
17.05.2023 08:00;17.05.2023 09:00;109.99;0.10999;0.1308881
17.05.2023 09:00;17.05.2023 10:00;94.7;0.0947;0.112693
17.05.2023 10:00;17.05.2023 11:00;76.08;0.07608;0.0905352
17.05.2023 11:00;17.05.2023 12:00;58.41;0.05841;0.0695079
17.05.2023 12:00;17.05.2023 13:00;27.57;0.02757;0.0328083
17.05.2023 13:00;17.05.2023 14:00;15.62;0.01562;0.0185878
17.05.2023 14:00;17.05.2023 15:00;8.57;0.00857;0.0101983
17.05.2023 15:00;17.05.2023 16:00;10.07;0.01007;0.0119833
17.05.2023 16:00;17.05.2023 17:00;47.19;0.04719;0.0561561
17.05.2023 17:00;17.05.2023 18:00;79.09;0.07909;0.0941171
17.05.2023 18:00;17.05.2023 19:00;102.15;0.10215;0.1215585
17.05.2023 19:00;17.05.2023 20:00;119.59;0.11959;0.1423121
17.05.2023 20:00;17.05.2023 21:00;133.5;0.1335;0.158865
17.05.2023 21:00;17.05.2023 22:00;130.16;0.13016;0.1548904
17.05.2023 22:00;17.05.2023 23:00;111;0.111;0.13209
17.05.2023 23:00;18.05.2023 00:00;102.94;0.10294;0.1224986
18.05.2023 00:00;18.05.2023 01:00;100.59;0.10059;0.1197021
18.05.2023 01:00;18.05.2023 02:00;96.35;0.09635;0.1146565
18.05.2023 02:00;18.05.2023 03:00;89.24;0.08924;0.1061956
18.05.2023 03:00;18.05.2023 04:00;90.01;0.09001;0.1071119
18.05.2023 04:00;18.05.2023 05:00;96.93;0.09693;0.1153467
18.05.2023 05:00;18.05.2023 06:00;100.47;0.10047;0.1195593
18.05.2023 06:00;18.05.2023 07:00;100.42;0.10042;0.1194998
18.05.2023 07:00;18.05.2023 08:00;94.83;0.09483;0.1128477
18.05.2023 08:00;18.05.2023 09:00;90.29;0.09029;0.1074451
18.05.2023 09:00;18.05.2023 10:00;80.34;0.08034;0.0956046
18.05.2023 10:00;18.05.2023 11:00;72.06;0.07206;0.0857514
18.05.2023 11:00;18.05.2023 12:00;65.03;0.06503;0.0773857
18.05.2023 12:00;18.05.2023 13:00;62.87;0.06287;0.0748153
18.05.2023 13:00;18.05.2023 14:00;43.52;0.04352;0.0517888
18.05.2023 14:00;18.05.2023 15:00;29.41;0.02941;0.0349979
18.05.2023 15:00;18.05.2023 16:00;43.08;0.04308;0.0512652
18.05.2023 16:00;18.05.2023 17:00;71.56;0.07156;0.0851564
18.05.2023 17:00;18.05.2023 18:00;84.59;0.08459;0.1006621
18.05.2023 18:00;18.05.2023 19:00;103.08;0.10308;0.1226652
18.05.2023 19:00;18.05.2023 20:00;115.53;0.11553;0.1374807
18.05.2023 20:00;18.05.2023 21:00;125.87;0.12587;0.1497853
18.05.2023 21:00;18.05.2023 22:00;117.18;0.11718;0.1394442
18.05.2023 22:00;18.05.2023 23:00;109.61;0.10961;0.1304359
18.05.2023 23:00;19.05.2023 00:00;98.76;0.09876;0.1175244
19.05.2023 00:00;19.05.2023 01:00;93.02;0.09302;0.1106938
19.05.2023 01:00;19.05.2023 02:00;83.2;0.0832;0.099008
19.05.2023 02:00;19.05.2023 03:00;80.23;0.08023;0.0954737
19.05.2023 03:00;19.05.2023 04:00;77.03;0.07703;0.0916657
19.05.2023 04:00;19.05.2023 05:00;84.16;0.08416;0.1001504
19.05.2023 05:00;19.05.2023 06:00;99.33;0.09933;0.1182027
19.05.2023 06:00;19.05.2023 07:00;111;0.111;0.13209
19.05.2023 07:00;19.05.2023 08:00;109.97;0.10997;0.1308643
19.05.2023 08:00;19.05.2023 09:00;106;0.106;0.12614
19.05.2023 09:00;19.05.2023 10:00;93.89;0.09389;0.1117291
19.05.2023 10:00;19.05.2023 11:00;70.37;0.07037;0.0837403
19.05.2023 11:00;19.05.2023 12:00;60.56;0.06056;0.0720664
19.05.2023 12:00;19.05.2023 13:00;60.91;0.06091;0.0724829
19.05.2023 13:00;19.05.2023 14:00;57.79;0.05779;0.0687701
19.05.2023 14:00;19.05.2023 15:00;57.93;0.05793;0.0689367
19.05.2023 15:00;19.05.2023 16:00;63.62;0.06362;0.0757078
19.05.2023 16:00;19.05.2023 17:00;72.15;0.07215;0.0858585
19.05.2023 17:00;19.05.2023 18:00;87.19;0.08719;0.1037561
19.05.2023 18:00;19.05.2023 19:00;103.67;0.10367;0.1233673
19.05.2023 19:00;19.05.2023 20:00;116.29;0.11629;0.1383851
19.05.2023 20:00;19.05.2023 21:00;115.93;0.11593;0.1379567
19.05.2023 21:00;19.05.2023 22:00;105.02;0.10502;0.1249738
19.05.2023 22:00;19.05.2023 23:00;99.79;0.09979;0.1187501
19.05.2023 23:00;20.05.2023 00:00;85.78;0.08578;0.1020782
20.05.2023 00:00;20.05.2023 01:00;78.74;0.07874;0.0937006
20.05.2023 01:00;20.05.2023 02:00;74;0.074;0.08806
20.05.2023 02:00;20.05.2023 03:00;68.08;0.06808;0.0810152
20.05.2023 03:00;20.05.2023 04:00;65.83;0.06583;0.0783377
20.05.2023 04:00;20.05.2023 05:00;65.05;0.06505;0.0774095
20.05.2023 05:00;20.05.2023 06:00;65.7;0.0657;0.078183
20.05.2023 06:00;20.05.2023 07:00;62.08;0.06208;0.0738752
20.05.2023 07:00;20.05.2023 08:00;62.46;0.06246;0.0743274
20.05.2023 08:00;20.05.2023 09:00;59.76;0.05976;0.0711144
20.05.2023 09:00;20.05.2023 10:00;40.04;0.04004;0.0476476
20.05.2023 10:00;20.05.2023 11:00;4.44;0.00444;0.0052836
20.05.2023 11:00;20.05.2023 12:00;0.28;0.00028;0.0003332
20.05.2023 12:00;20.05.2023 13:00;-1.43;-0.00143;-0.0017017
20.05.2023 13:00;20.05.2023 14:00;-1.27;-0.00127;-0.0015113
20.05.2023 14:00;20.05.2023 15:00;-0.09;-0.00009;-0.0001071
20.05.2023 15:00;20.05.2023 16:00;0;0;0
20.05.2023 16:00;20.05.2023 17:00;1.32;0.00132;0.0015708
20.05.2023 17:00;20.05.2023 18:00;25.94;0.02594;0.0308686
20.05.2023 18:00;20.05.2023 19:00;53.68;0.05368;0.0638792
20.05.2023 19:00;20.05.2023 20:00;78.44;0.07844;0.0933436
20.05.2023 20:00;20.05.2023 21:00;87.69;0.08769;0.1043511
20.05.2023 21:00;20.05.2023 22:00;81.06;0.08106;0.0964614
20.05.2023 22:00;20.05.2023 23:00;78.6;0.0786;0.093534
20.05.2023 23:00;21.05.2023 00:00;73.02;0.07302;0.0868938
21.05.2023 00:00;21.05.2023 01:00;52.2;0.0522;0.062118
21.05.2023 01:00;21.05.2023 02:00;40.04;0.04004;0.0476476
21.05.2023 02:00;21.05.2023 03:00;33.88;0.03388;0.0403172
21.05.2023 03:00;21.05.2023 04:00;28.76;0.02876;0.0342244
21.05.2023 04:00;21.05.2023 05:00;29.95;0.02995;0.0356405
21.05.2023 05:00;21.05.2023 06:00;28.26;0.02826;0.0336294
21.05.2023 06:00;21.05.2023 07:00;30.79;0.03079;0.0366401
21.05.2023 07:00;21.05.2023 08:00;27.55;0.02755;0.0327845
21.05.2023 08:00;21.05.2023 09:00;20;0.02;0.0238
21.05.2023 09:00;21.05.2023 10:00;2.14;0.00214;0.0025466
21.05.2023 10:00;21.05.2023 11:00;0;0;0
21.05.2023 11:00;21.05.2023 12:00;-0.48;-0.00048;-0.0005712
21.05.2023 12:00;21.05.2023 13:00;-7.92;-0.00792;-0.0094248
21.05.2023 13:00;21.05.2023 14:00;-25.03;-0.02503;-0.0297857
21.05.2023 14:00;21.05.2023 15:00;-41.37;-0.04137;-0.0492303
21.05.2023 15:00;21.05.2023 16:00;-19.58;-0.01958;-0.0233002
21.05.2023 16:00;21.05.2023 17:00;-0.41;-0.00041;-0.0004879
21.05.2023 17:00;21.05.2023 18:00;2.22;0.00222;0.0026418
21.05.2023 18:00;21.05.2023 19:00;41.34;0.04134;0.0491946
21.05.2023 19:00;21.05.2023 20:00;85.49;0.08549;0.1017331
21.05.2023 20:00;21.05.2023 21:00;90.87;0.09087;0.1081353
21.05.2023 21:00;21.05.2023 22:00;91;0.091;0.10829
21.05.2023 22:00;21.05.2023 23:00;89.94;0.08994;0.1070286
21.05.2023 23:00;22.05.2023 00:00;83.5;0.0835;0.099365
22.05.2023 00:00;22.05.2023 01:00;88.29;0.08829;0.1050651
22.05.2023 01:00;22.05.2023 02:00;80.06;0.08006;0.0952714
22.05.2023 02:00;22.05.2023 03:00;78.31;0.07831;0.0931889
22.05.2023 03:00;22.05.2023 04:00;77.8;0.0778;0.092582
22.05.2023 04:00;22.05.2023 05:00;81;0.081;0.09639
22.05.2023 05:00;22.05.2023 06:00;99.03;0.09903;0.1178457
22.05.2023 06:00;22.05.2023 07:00;115.78;0.11578;0.1377782
22.05.2023 07:00;22.05.2023 08:00;120;0.12;0.1428
22.05.2023 08:00;22.05.2023 09:00;113.42;0.11342;0.1349698
22.05.2023 09:00;22.05.2023 10:00;104.31;0.10431;0.1241289
22.05.2023 10:00;22.05.2023 11:00;89.97;0.08997;0.1070643
22.05.2023 11:00;22.05.2023 12:00;78.39;0.07839;0.0932841
22.05.2023 12:00;22.05.2023 13:00;68.38;0.06838;0.0813722
22.05.2023 13:00;22.05.2023 14:00;65.06;0.06506;0.0774214
22.05.2023 14:00;22.05.2023 15:00;68.01;0.06801;0.0809319
22.05.2023 15:00;22.05.2023 16:00;72.21;0.07221;0.0859299
22.05.2023 16:00;22.05.2023 17:00;84.26;0.08426;0.1002694
22.05.2023 17:00;22.05.2023 18:00;101.47;0.10147;0.1207493
22.05.2023 18:00;22.05.2023 19:00;110.55;0.11055;0.1315545
22.05.2023 19:00;22.05.2023 20:00;144.26;0.14426;0.1716694
22.05.2023 20:00;22.05.2023 21:00;158.57;0.15857;0.1886983
22.05.2023 21:00;22.05.2023 22:00;125.04;0.12504;0.1487976
22.05.2023 22:00;22.05.2023 23:00;110.33;0.11033;0.1312927
22.05.2023 23:00;23.05.2023 00:00;101.45;0.10145;0.1207255
23.05.2023 00:00;23.05.2023 01:00;91.39;0.09139;0.1087541
23.05.2023 01:00;23.05.2023 02:00;78.61;0.07861;0.0935459
23.05.2023 02:00;23.05.2023 03:00;77.09;0.07709;0.0917371
23.05.2023 03:00;23.05.2023 04:00;69.58;0.06958;0.0828002
23.05.2023 04:00;23.05.2023 05:00;70;0.07;0.0833
23.05.2023 05:00;23.05.2023 06:00;78.64;0.07864;0.0935816
23.05.2023 06:00;23.05.2023 07:00;101.09;0.10109;0.1202971
23.05.2023 07:00;23.05.2023 08:00;105.39;0.10539;0.1254141
23.05.2023 08:00;23.05.2023 09:00;101;0.101;0.12019
23.05.2023 09:00;23.05.2023 10:00;91.87;0.09187;0.1093253
23.05.2023 10:00;23.05.2023 11:00;84.6;0.0846;0.100674
23.05.2023 11:00;23.05.2023 12:00;74.53;0.07453;0.0886907
23.05.2023 12:00;23.05.2023 13:00;43.88;0.04388;0.0522172
23.05.2023 13:00;23.05.2023 14:00;24.04;0.02404;0.0286076
23.05.2023 14:00;23.05.2023 15:00;5.55;0.00555;0.0066045
23.05.2023 15:00;23.05.2023 16:00;3.54;0.00354;0.0042126
23.05.2023 16:00;23.05.2023 17:00;12.81;0.01281;0.0152439
23.05.2023 17:00;23.05.2023 18:00;61.72;0.06172;0.0734468
23.05.2023 18:00;23.05.2023 19:00;78.09;0.07809;0.0929271
23.05.2023 19:00;23.05.2023 20:00;95.27;0.09527;0.1133713
23.05.2023 20:00;23.05.2023 21:00;100.95;0.10095;0.1201305
23.05.2023 21:00;23.05.2023 22:00;103.34;0.10334;0.1229746
23.05.2023 22:00;23.05.2023 23:00;100.09;0.10009;0.1191071
23.05.2023 23:00;24.05.2023 00:00;93.78;0.09378;0.1115982
24.05.2023 00:00;24.05.2023 01:00;83;0.083;0.09877
24.05.2023 01:00;24.05.2023 02:00;76.09;0.07609;0.0905471
24.05.2023 02:00;24.05.2023 03:00;75.13;0.07513;0.0894047
24.05.2023 03:00;24.05.2023 04:00;76.31;0.07631;0.0908089
24.05.2023 04:00;24.05.2023 05:00;76.58;0.07658;0.0911302
24.05.2023 05:00;24.05.2023 06:00;86.4;0.0864;0.102816
24.05.2023 06:00;24.05.2023 07:00;108.45;0.10845;0.1290555
24.05.2023 07:00;24.05.2023 08:00;124.15;0.12415;0.1477385
24.05.2023 08:00;24.05.2023 09:00;109.66;0.10966;0.1304954
24.05.2023 09:00;24.05.2023 10:00;99.01;0.09901;0.1178219
24.05.2023 10:00;24.05.2023 11:00;85.92;0.08592;0.1022448
24.05.2023 11:00;24.05.2023 12:00;81;0.081;0.09639
24.05.2023 12:00;24.05.2023 13:00;80.58;0.08058;0.0958902
24.05.2023 13:00;24.05.2023 14:00;83;0.083;0.09877
24.05.2023 14:00;24.05.2023 15:00;75.21;0.07521;0.0894999
24.05.2023 15:00;24.05.2023 16:00;88.06;0.08806;0.1047914
24.05.2023 16:00;24.05.2023 17:00;95.6;0.0956;0.113764
24.05.2023 17:00;24.05.2023 18:00;107.78;0.10778;0.1282582
24.05.2023 18:00;24.05.2023 19:00;116.24;0.11624;0.1383256
24.05.2023 19:00;24.05.2023 20:00;170.56;0.17056;0.2029664
24.05.2023 20:00;24.05.2023 21:00;182.68;0.18268;0.2173892
24.05.2023 21:00;24.05.2023 22:00;153.51;0.15351;0.1826769
24.05.2023 22:00;24.05.2023 23:00;116.24;0.11624;0.1383256
24.05.2023 23:00;25.05.2023 00:00;103.4;0.1034;0.123046
25.05.2023 00:00;25.05.2023 01:00;102.22;0.10222;0.1216418
25.05.2023 01:00;25.05.2023 02:00;93.84;0.09384;0.1116696
25.05.2023 02:00;25.05.2023 03:00;90.95;0.09095;0.1082305
25.05.2023 03:00;25.05.2023 04:00;88.88;0.08888;0.1057672
25.05.2023 04:00;25.05.2023 05:00;90.71;0.09071;0.1079449
25.05.2023 05:00;25.05.2023 06:00;99.64;0.09964;0.1185716
25.05.2023 06:00;25.05.2023 07:00;122.58;0.12258;0.1458702
25.05.2023 07:00;25.05.2023 08:00;124.48;0.12448;0.1481312
25.05.2023 08:00;25.05.2023 09:00;104;0.104;0.12376
25.05.2023 09:00;25.05.2023 10:00;83.35;0.08335;0.0991865
25.05.2023 10:00;25.05.2023 11:00;70.85;0.07085;0.0843115
25.05.2023 11:00;25.05.2023 12:00;55.56;0.05556;0.0661164
25.05.2023 12:00;25.05.2023 13:00;41.28;0.04128;0.0491232
25.05.2023 13:00;25.05.2023 14:00;16.7;0.0167;0.019873
25.05.2023 14:00;25.05.2023 15:00;20.26;0.02026;0.0241094
25.05.2023 15:00;25.05.2023 16:00;10.27;0.01027;0.0122213
25.05.2023 16:00;25.05.2023 17:00;40.99;0.04099;0.0487781
25.05.2023 17:00;25.05.2023 18:00;73.33;0.07333;0.0872627
25.05.2023 18:00;25.05.2023 19:00;94.16;0.09416;0.1120504
25.05.2023 19:00;25.05.2023 20:00;110.64;0.11064;0.1316616
25.05.2023 20:00;25.05.2023 21:00;124.8;0.1248;0.148512
25.05.2023 21:00;25.05.2023 22:00;108.69;0.10869;0.1293411
25.05.2023 22:00;25.05.2023 23:00;100.48;0.10048;0.1195712
25.05.2023 23:00;26.05.2023 00:00;90.94;0.09094;0.1082186
26.05.2023 00:00;26.05.2023 01:00;88.11;0.08811;0.1048509
26.05.2023 01:00;26.05.2023 02:00;76.4;0.0764;0.090916
26.05.2023 02:00;26.05.2023 03:00;74.57;0.07457;0.0887383
26.05.2023 03:00;26.05.2023 04:00;74.63;0.07463;0.0888097
26.05.2023 04:00;26.05.2023 05:00;78.99;0.07899;0.0939981
26.05.2023 05:00;26.05.2023 06:00;89.59;0.08959;0.1066121
26.05.2023 06:00;26.05.2023 07:00;104.94;0.10494;0.1248786
26.05.2023 07:00;26.05.2023 08:00;105.6;0.1056;0.125664
26.05.2023 08:00;26.05.2023 09:00;100.65;0.10065;0.1197735
26.05.2023 09:00;26.05.2023 10:00;81.44;0.08144;0.0969136
26.05.2023 10:00;26.05.2023 11:00;56.25;0.05625;0.0669375
26.05.2023 11:00;26.05.2023 12:00;33.16;0.03316;0.0394604
26.05.2023 12:00;26.05.2023 13:00;21.02;0.02102;0.0250138
26.05.2023 13:00;26.05.2023 14:00;0.97;0.00097;0.0011543
26.05.2023 14:00;26.05.2023 15:00;0;0;0
26.05.2023 15:00;26.05.2023 16:00;0.07;0.00007;0.0000833
26.05.2023 16:00;26.05.2023 17:00;22.92;0.02292;0.0272748
26.05.2023 17:00;26.05.2023 18:00;53.59;0.05359;0.0637721
26.05.2023 18:00;26.05.2023 19:00;88.28;0.08828;0.1050532
26.05.2023 19:00;26.05.2023 20:00;110.82;0.11082;0.1318758
26.05.2023 20:00;26.05.2023 21:00;115.62;0.11562;0.1375878
26.05.2023 21:00;26.05.2023 22:00;110;0.11;0.1309
26.05.2023 22:00;26.05.2023 23:00;99.5;0.0995;0.118405
26.05.2023 23:00;27.05.2023 00:00;92.5;0.0925;0.110075
27.05.2023 00:00;27.05.2023 01:00;89.69;0.08969;0.1067311
27.05.2023 01:00;27.05.2023 02:00;83.53;0.08353;0.0994007
27.05.2023 02:00;27.05.2023 03:00;84.73;0.08473;0.1008287
27.05.2023 03:00;27.05.2023 04:00;86.33;0.08633;0.1027327
27.05.2023 04:00;27.05.2023 05:00;91.25;0.09125;0.1085875
27.05.2023 05:00;27.05.2023 06:00;90;0.09;0.1071
27.05.2023 06:00;27.05.2023 07:00;82.7;0.0827;0.098413
27.05.2023 07:00;27.05.2023 08:00;82.99;0.08299;0.0987581
27.05.2023 08:00;27.05.2023 09:00;72.61;0.07261;0.0864059
27.05.2023 09:00;27.05.2023 10:00;55.06;0.05506;0.0655214
27.05.2023 10:00;27.05.2023 11:00;16.37;0.01637;0.0194803
27.05.2023 11:00;27.05.2023 12:00;1.45;0.00145;0.0017255
27.05.2023 12:00;27.05.2023 13:00;0;0;0
27.05.2023 13:00;27.05.2023 14:00;-6.03;-0.00603;-0.0071757
27.05.2023 14:00;27.05.2023 15:00;-2.39;-0.00239;-0.0028441
27.05.2023 15:00;27.05.2023 16:00;0.51;0.00051;0.0006069
27.05.2023 16:00;27.05.2023 17:00;2.26;0.00226;0.0026894
27.05.2023 17:00;27.05.2023 18:00;55.08;0.05508;0.0655452
27.05.2023 18:00;27.05.2023 19:00;84.85;0.08485;0.1009715
27.05.2023 19:00;27.05.2023 20:00;100.38;0.10038;0.1194522
27.05.2023 20:00;27.05.2023 21:00;124.93;0.12493;0.1486667
27.05.2023 21:00;27.05.2023 22:00;113.08;0.11308;0.1345652
27.05.2023 22:00;27.05.2023 23:00;100.03;0.10003;0.1190357
27.05.2023 23:00;28.05.2023 00:00;94.71;0.09471;0.1127049
28.05.2023 00:00;28.05.2023 01:00;87.09;0.08709;0.1036371
28.05.2023 01:00;28.05.2023 02:00;84;0.084;0.09996
28.05.2023 02:00;28.05.2023 03:00;81.92;0.08192;0.0974848
28.05.2023 03:00;28.05.2023 04:00;77.87;0.07787;0.0926653
28.05.2023 04:00;28.05.2023 05:00;77.86;0.07786;0.0926534
28.05.2023 05:00;28.05.2023 06:00;76.47;0.07647;0.0909993
28.05.2023 06:00;28.05.2023 07:00;72.02;0.07202;0.0857038
28.05.2023 07:00;28.05.2023 08:00;64.84;0.06484;0.0771596
28.05.2023 08:00;28.05.2023 09:00;37.7;0.0377;0.044863
28.05.2023 09:00;28.05.2023 10:00;0;0;0
28.05.2023 10:00;28.05.2023 11:00;-3.08;-0.00308;-0.0036652
28.05.2023 11:00;28.05.2023 12:00;-18.05;-0.01805;-0.0214795
28.05.2023 12:00;28.05.2023 13:00;-48.72;-0.04872;-0.0579768
28.05.2023 13:00;28.05.2023 14:00;-129.91;-0.12991;-0.1545929
28.05.2023 14:00;28.05.2023 15:00;-129.96;-0.12996;-0.1546524
28.05.2023 15:00;28.05.2023 16:00;-98.08;-0.09808;-0.1167152
28.05.2023 16:00;28.05.2023 17:00;-18.68;-0.01868;-0.0222292
28.05.2023 17:00;28.05.2023 18:00;-0.06;-0.00006;-0.0000714
28.05.2023 18:00;28.05.2023 19:00;50;0.05;0.0595
28.05.2023 19:00;28.05.2023 20:00;72.9;0.0729;0.086751
28.05.2023 20:00;28.05.2023 21:00;80.01;0.08001;0.0952119
28.05.2023 21:00;28.05.2023 22:00;77.84;0.07784;0.0926296
28.05.2023 22:00;28.05.2023 23:00;73.8;0.0738;0.087822
28.05.2023 23:00;29.05.2023 00:00;69.5;0.0695;0.082705
29.05.2023 00:00;29.05.2023 01:00;59.23;0.05923;0.0704837
29.05.2023 01:00;29.05.2023 02:00;53.9;0.0539;0.064141
29.05.2023 02:00;29.05.2023 03:00;51.82;0.05182;0.0616658
29.05.2023 03:00;29.05.2023 04:00;48.51;0.04851;0.0577269
29.05.2023 04:00;29.05.2023 05:00;54.52;0.05452;0.0648788
29.05.2023 05:00;29.05.2023 06:00;63.36;0.06336;0.0753984
29.05.2023 06:00;29.05.2023 07:00;67.65;0.06765;0.0805035
29.05.2023 07:00;29.05.2023 08:00;58.71;0.05871;0.0698649
29.05.2023 08:00;29.05.2023 09:00;29.92;0.02992;0.0356048
29.05.2023 09:00;29.05.2023 10:00;0;0;0
29.05.2023 10:00;29.05.2023 11:00;-2.11;-0.00211;-0.0025109
29.05.2023 11:00;29.05.2023 12:00;-21.08;-0.02108;-0.0250852
29.05.2023 12:00;29.05.2023 13:00;-55.02;-0.05502;-0.0654738
29.05.2023 13:00;29.05.2023 14:00;-95.11;-0.09511;-0.1131809
29.05.2023 14:00;29.05.2023 15:00;-109.45;-0.10945;-0.1302455
29.05.2023 15:00;29.05.2023 16:00;-80.69;-0.08069;-0.0960211
29.05.2023 16:00;29.05.2023 17:00;-19.97;-0.01997;-0.0237643
29.05.2023 17:00;29.05.2023 18:00;-4.98;-0.00498;-0.0059262
29.05.2023 18:00;29.05.2023 19:00;19.2;0.0192;0.022848
29.05.2023 19:00;29.05.2023 20:00;72.08;0.07208;0.0857752
29.05.2023 20:00;29.05.2023 21:00;83.75;0.08375;0.0996625
29.05.2023 21:00;29.05.2023 22:00;85.88;0.08588;0.1021972
29.05.2023 22:00;29.05.2023 23:00;80.48;0.08048;0.0957712
29.05.2023 23:00;30.05.2023 00:00;74.26;0.07426;0.0883694
30.05.2023 00:00;30.05.2023 01:00;75.02;0.07502;0.0892738
30.05.2023 01:00;30.05.2023 02:00;71.05;0.07105;0.0845495
30.05.2023 02:00;30.05.2023 03:00;68.9;0.0689;0.081991
30.05.2023 03:00;30.05.2023 04:00;70.03;0.07003;0.0833357
30.05.2023 04:00;30.05.2023 05:00;76.68;0.07668;0.0912492
30.05.2023 05:00;30.05.2023 06:00;85.07;0.08507;0.1012333
30.05.2023 06:00;30.05.2023 07:00;97.91;0.09791;0.1165129
30.05.2023 07:00;30.05.2023 08:00;117.96;0.11796;0.1403724
30.05.2023 08:00;30.05.2023 09:00;108.64;0.10864;0.1292816
30.05.2023 09:00;30.05.2023 10:00;90.06;0.09006;0.1071714
30.05.2023 10:00;30.05.2023 11:00;82.37;0.08237;0.0980203
30.05.2023 11:00;30.05.2023 12:00;70.27;0.07027;0.0836213
30.05.2023 12:00;30.05.2023 13:00;64.49;0.06449;0.0767431
30.05.2023 13:00;30.05.2023 14:00;57.36;0.05736;0.0682584
30.05.2023 14:00;30.05.2023 15:00;56.48;0.05648;0.0672112
30.05.2023 15:00;30.05.2023 16:00;62.66;0.06266;0.0745654
30.05.2023 16:00;30.05.2023 17:00;72.07;0.07207;0.0857633
30.05.2023 17:00;30.05.2023 18:00;88.55;0.08855;0.1053745
30.05.2023 18:00;30.05.2023 19:00;97.97;0.09797;0.1165843
30.05.2023 19:00;30.05.2023 20:00;124.9;0.1249;0.148631
30.05.2023 20:00;30.05.2023 21:00;154.56;0.15456;0.1839264
30.05.2023 21:00;30.05.2023 22:00;125.77;0.12577;0.1496663
30.05.2023 22:00;30.05.2023 23:00;97.31;0.09731;0.1157989
30.05.2023 23:00;31.05.2023 00:00;89.65;0.08965;0.1066835
31.05.2023 00:00;31.05.2023 01:00;85.92;0.08592;0.1022448
31.05.2023 01:00;31.05.2023 02:00;82.17;0.08217;0.0977823
31.05.2023 02:00;31.05.2023 03:00;74.2;0.0742;0.088298
31.05.2023 03:00;31.05.2023 04:00;80.02;0.08002;0.0952238
31.05.2023 04:00;31.05.2023 05:00;85.26;0.08526;0.1014594
31.05.2023 05:00;31.05.2023 06:00;91.98;0.09198;0.1094562
31.05.2023 06:00;31.05.2023 07:00;119.01;0.11901;0.1416219
31.05.2023 07:00;31.05.2023 08:00;118.42;0.11842;0.1409198
31.05.2023 08:00;31.05.2023 09:00;105.83;0.10583;0.1259377
31.05.2023 09:00;31.05.2023 10:00;86.41;0.08641;0.1028279
31.05.2023 10:00;31.05.2023 11:00;66.92;0.06692;0.0796348
31.05.2023 11:00;31.05.2023 12:00;46.42;0.04642;0.0552398
31.05.2023 12:00;31.05.2023 13:00;9.06;0.00906;0.0107814
31.05.2023 13:00;31.05.2023 14:00;-0.02;-0.00002;-0.0000238
31.05.2023 14:00;31.05.2023 15:00;-0.81;-0.00081;-0.0009639
31.05.2023 15:00;31.05.2023 16:00;-0.17;-0.00017;-0.0002023
31.05.2023 16:00;31.05.2023 17:00;20.16;0.02016;0.0239904
31.05.2023 17:00;31.05.2023 18:00;69.45;0.06945;0.0826455
31.05.2023 18:00;31.05.2023 19:00;86.43;0.08643;0.1028517
31.05.2023 19:00;31.05.2023 20:00;108.26;0.10826;0.1288294
31.05.2023 20:00;31.05.2023 21:00;119.6;0.1196;0.142324
31.05.2023 21:00;31.05.2023 22:00;103.69;0.10369;0.1233911
31.05.2023 22:00;31.05.2023 23:00;94.28;0.09428;0.1121932
31.05.2023 23:00;01.06.2023 00:00;83.13;0.08313;0.0989247
01.06.2023 00:00;01.06.2023 01:00;84.15;0.08415;0.1001385
01.06.2023 01:00;01.06.2023 02:00;74.3;0.0743;0.088417
01.06.2023 02:00;01.06.2023 03:00;70.1;0.0701;0.083419
01.06.2023 03:00;01.06.2023 04:00;66.72;0.06672;0.0793968
01.06.2023 04:00;01.06.2023 05:00;67.7;0.0677;0.080563
01.06.2023 05:00;01.06.2023 06:00;80.45;0.08045;0.0957355
01.06.2023 06:00;01.06.2023 07:00;97.04;0.09704;0.1154776
01.06.2023 07:00;01.06.2023 08:00;108.23;0.10823;0.1287937
01.06.2023 08:00;01.06.2023 09:00;99.07;0.09907;0.1178933
01.06.2023 09:00;01.06.2023 10:00;87.3;0.0873;0.103887
01.06.2023 10:00;01.06.2023 11:00;68.19;0.06819;0.0811461
01.06.2023 11:00;01.06.2023 12:00;59.92;0.05992;0.0713048
01.06.2023 12:00;01.06.2023 13:00;38.86;0.03886;0.0462434
01.06.2023 13:00;01.06.2023 14:00;9.35;0.00935;0.0111265
